"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"73","@HoagML I can’t even daydream about owning a Tesla because of him.",FALSE,0,"HoagML",2020-03-07 03:08:44,FALSE,"1236104948556779521","1236126607560982528","314783318","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RustinRustin78",0,FALSE,FALSE,NA,NA
"74","@Teslarati I’ve owned 7 androids up until switching to Apple. iPhone is a damn good phone. Better than any phone I’… https://t.co/lFd2cFGPCl",FALSE,0,"Teslarati",2020-03-07 03:08:40,TRUE,"1235996291160780801","1236126591136215041","1308211178","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theXential",0,FALSE,FALSE,NA,NA
"75","RT @moronmomma: <U+0001F914>So we have mention of his Uncle, Dr John Trump who supposedly retrieved all of Tesla’s paper after he died.

<U+0001F449>He also tell…",FALSE,0,NA,2020-03-07 03:08:38,FALSE,NA,"1236126582789586946",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","obrien1949",3,TRUE,FALSE,NA,NA
"76","RT @BrianRoemmele: Consider plasma.

After “dark matter” the highest concentration in the universe is—plasma.

Stars are plasma reactions.…",FALSE,0,NA,2020-03-07 03:08:34,FALSE,NA,"1236126569120378880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MuseOfDoom",7,TRUE,FALSE,NA,NA
"77","@Ocularion9 @MPT55555 @Kristennetten @Tesla @elonmusk @RandyPobst @thirdrowtesla Hehe....",FALSE,2,"Ocularion9",2020-03-07 03:08:34,FALSE,"1236123356736430081","1236126567664766976","3408696563","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AtinuchPandum",0,FALSE,FALSE,NA,NA
"78","RT @VdarknessF: You's obviously aren't seeing it. 
See the concentration of rope in the center? THINK 3D. Think, a DRAIN.
Think ENERGY. Thi…",FALSE,0,NA,2020-03-07 03:08:30,FALSE,NA,"1236126550967422976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sadhuguet",10,TRUE,FALSE,NA,NA
"79","@elonmusk So is your business model for Tesla",FALSE,0,"elonmusk",2020-03-07 03:08:27,FALSE,"1236029449042198528","1236126539260936192","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LongAsUCan2",0,FALSE,FALSE,NA,NA
"80","RT @autocar: Revealed in near-production-ready guise, the new @BMW i4 is a Tesla Model 3 rival with 523bhp and a 373-mile range https://t.c…",FALSE,0,NA,2020-03-07 03:08:23,FALSE,NA,"1236126521972019202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KushPat37150040",67,TRUE,FALSE,NA,NA
"81","@elonmusk I’ve heard that Tesla will improve solar roof business in China, which Chinese PV company will you cooperate with?",FALSE,0,"elonmusk",2020-03-07 03:08:19,FALSE,NA,"1236126504867651590","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sunlightjason",0,FALSE,FALSE,NA,NA
"82","@drmhmdabbas @Tesla_H963 @BajalanOmar <U+0647><U+0627><U+064A> <U+0645><U+0635><U+064A><U+0628><U+0629> <U+062F><U+0643><U+062A><U+0648><U+0631><U+0001F622>",FALSE,1,"drmhmdabbas",2020-03-07 03:08:19,FALSE,"1236118526240280577","1236126502896513025","389869933","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sumerian95",0,FALSE,FALSE,NA,NA
"83","RT @WIRED: Your Cybertruck is here. It's just ... a toy. The Hot Wheels Tesla Cybertruck goes 25 miles per hour and accelerates like a demo…",FALSE,0,NA,2020-03-07 03:08:15,FALSE,NA,"1236126487025246209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FloofHella",2785,TRUE,FALSE,NA,NA
"84","RT @ChineseWSJ: #<U+672C><U+5468><U+70ED><U+8BFB> <U+4E2D><U+56FD><U+4ECA><U+5E74><U+6625><U+8282><U+5047><U+671F><U+7684><U+7968><U+623F><U+6536><U+5165><U+4E3A><U+96F6>,<U+800C><U+53BB><U+5E74><U+540C><U+671F><U+7684><U+603B><U+7968><U+623F><U+6536><U+5165><U+8FBE><U+4EBA><U+6C11><U+5E01>59<U+4EBF><U+5143>;<U+4E5D><U+6210><U+516C><U+53F8><U+5728><U+8D27><U+7269><U+8FD0><U+8F93><U+4E0A><U+9047><U+5230><U+56F0><U+96BE>;<U+4ECA><U+5E74>2<U+6708><U+524D>16<U+5929>,<U+4E2D><U+56FD><U+6C7D><U+8F66><U+9500><U+91CF><U+4E0B><U+964D><U+4E86>92%;<U+4ECA><U+5E74>2<U+6708><U+4EFD>,<U+8FDC><U+7A0B><U+4F1A><U+8BAE><U+8F6F><U+4EF6><U+63D0><U+4F9B><U+5546>Zoom<U+7684><U+80A1><U+4EF7><U+4E0A><U+6DA8><U+4E86>38%……https://t.co/w…",FALSE,0,NA,2020-03-07 03:08:08,FALSE,NA,"1236126460101799937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ny1993ny",3,TRUE,FALSE,NA,NA
"85","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/mx4yHFamIG https://t.co/gx8cOGhEU7",FALSE,0,NA,2020-03-07 03:08:03,FALSE,NA,"1236126436936859648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaveCarlito",210,TRUE,FALSE,NA,NA
"86","RT @moronmomma: <U+0001F440><U+0001F633><U+0001F525>

Add these two clips (2 tweets) together and imho you get a huge:

<U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5>BOOM<U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5>

<U+0001F4A5>President Trump mentions his Super Ge…",FALSE,0,NA,2020-03-07 03:08:00,FALSE,NA,"1236126424601227265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FlyingPRS",6,TRUE,FALSE,NA,NA
"87","@alex_avoigt @skorusARK To be fair, they have multiple brands that each have a large lineup to deal with while tryi… https://t.co/3SC3mfXKGH",FALSE,0,"alex_avoigt",2020-03-07 03:08:00,TRUE,"1236042766804635649","1236126423376523264","718747351792398336","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chevyjohnson2",0,FALSE,FALSE,NA,NA
"88","@MadBlackPoet Me too my boy!! LOOK AT US NOW!!!!! Tesla shop’n!!!",FALSE,0,"MadBlackPoet",2020-03-07 03:07:59,FALSE,"1236124128937115656","1236126422571376641","33362490","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beeaboutmoney",0,FALSE,FALSE,NA,NA
"89","RT @BrianRoemmele: Consider plasma.

After “dark matter” the highest concentration in the universe is—plasma.

Stars are plasma reactions.…",FALSE,0,NA,2020-03-07 03:07:41,FALSE,NA,"1236126344238546944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marc___USA",7,TRUE,FALSE,NA,NA
"90","RT @julesboag: The skateboard #Teslavandal has been arrested and charged! Thanks @elonmusk and #Tesla for #SentryMode It wouldn’t have been…",FALSE,0,NA,2020-03-07 03:07:33,FALSE,NA,"1236126311527010305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rjdlandscapes",10,TRUE,FALSE,NA,NA
"91","RT @BrianRoemmele: Consider plasma.

After “dark matter” the highest concentration in the universe is—plasma.

Stars are plasma reactions.…",FALSE,0,NA,2020-03-07 03:07:21,FALSE,NA,"1236126261845598208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laverdaderanet",7,TRUE,FALSE,NA,NA
"92","RT @OrgPhysics: Reaction of gasses to mini tesla coil! https://t.co/mGlVwjbP5Q",FALSE,0,NA,2020-03-07 03:07:21,FALSE,NA,"1236126260834840576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nurizal",278,TRUE,FALSE,NA,NA
"93","@SWreckonize @thirdrowtesla @elonmusk @Tesla @SpaceX Have you applied?",FALSE,1,"SWreckonize",2020-03-07 03:07:19,FALSE,"1236097618440306689","1236126253029052421","1010402678420230144","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","coskier61",0,FALSE,FALSE,NA,NA
"94","@bert3d @InsideEVs @GM @Tesla @elonmusk I've had a volt for 8 years and I love it. I am looking to get a tesla next… https://t.co/8Rl7EbgIML",FALSE,0,"bert3d",2020-03-07 03:07:17,TRUE,"1236083104856633345","1236126242744696832","13220922","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AktyonCo",0,FALSE,FALSE,NA,NA
"95","Uyo ada tesla rupanya dekat jb ni eh",FALSE,0,NA,2020-03-07 03:07:13,FALSE,NA,"1236126226504245250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muzzzzzzzammil",0,FALSE,FALSE,NA,NA
"96","RT @elonmusk: Join to create exciting new worlds of technology!! If getting things done matters to you, then @SpaceX, @Tesla, @BoringCompan…",FALSE,0,NA,2020-03-07 03:07:08,FALSE,NA,"1236126208657625089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zfruhl",3180,TRUE,FALSE,NA,NA
"97","RT @AngelNDevil2: @mark27883625 @fly4dat It’s second row appears to have been designed for kids <U+0001F447>. It can match Tesla model S range only if…",FALSE,0,NA,2020-03-07 03:07:02,FALSE,NA,"1236126182258683904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cazforshort1",1,TRUE,FALSE,NA,NA
"98","@wadeanderson Looks like someone traded in their Porsche for a Tesla. That would be my guess. I would take any of the Teslas of course.",FALSE,0,"wadeanderson",2020-03-07 03:07:00,FALSE,"1236053130703298561","1236126171848417281","17182121","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mikel21",0,FALSE,FALSE,NA,NA
"99","RT @moronmomma: <U+0001F440><U+0001F633><U+0001F525>

Add these two clips (2 tweets) together and imho you get a huge:

<U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5>BOOM<U+0001F4A5><U+0001F4A5><U+0001F4A5><U+0001F4A5>

<U+0001F4A5>President Trump mentions his Super Ge…",FALSE,0,NA,2020-03-07 03:06:58,FALSE,NA,"1236126165556965377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","newpasttime",6,TRUE,FALSE,NA,NA
"100","RT @BrianRoemmele: Consider plasma.

After “dark matter” the highest concentration in the universe is—plasma.

Stars are plasma reactions.…",FALSE,0,NA,2020-03-07 03:06:51,FALSE,NA,"1236126133877436416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xensieg",7,TRUE,FALSE,NA,NA
"101","@KenVandeweert @GrandPOOBear @GroundKontrol who the fuck cares about the opinion of a guy who paid money to pretend he started tesla",FALSE,0,"KenVandeweert",2020-03-07 03:06:49,FALSE,"1236113273801658373","1236126127657283585","923377829156401152","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CocoaEyebrows",0,FALSE,FALSE,NA,NA
"102","Data is the most important thing now .... Tesla will win again. https://t.co/M6YEAvtD1D",FALSE,0,NA,2020-03-07 03:06:47,FALSE,NA,"1236126118488551424",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rogersiow",0,FALSE,FALSE,NA,NA
"103","RT @WIRED: Your Cybertruck is here. It's just ... a toy. The Hot Wheels Tesla Cybertruck goes 25 miles per hour and accelerates like a demo…",FALSE,0,NA,2020-03-07 03:06:41,FALSE,NA,"1236126094119407616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rohanmendon",2785,TRUE,FALSE,NA,NA
"104","RT @julesboag: The skateboard #Teslavandal has been arrested and charged! Thanks @elonmusk and #Tesla for #SentryMode It wouldn’t have been…",FALSE,0,NA,2020-03-07 03:06:24,FALSE,NA,"1236126021050601472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OumuamuaBye",10,TRUE,FALSE,NA,NA
"105","@CARandDRIVER @chevrolet If it was electric it would be faster, corner better and make less noise #tesla",FALSE,0,"CARandDRIVER",2020-03-07 03:06:19,FALSE,"1236056524566511617","1236126002599702529","14342661","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leeskibzerkeley",0,FALSE,FALSE,NA,NA
"106","@moronmomma Perhaps.

Perhaps. 

(crazy, I heard him mention his uncle last week during either a rally or daily bri… https://t.co/c54rWyYGEm",FALSE,0,"moronmomma",2020-03-07 03:06:19,TRUE,"1236121386378309632","1236126001723330560","62849950","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BreezeBebe",0,FALSE,FALSE,NA,NA
"107","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/mx4yHFamIG https://t.co/gx8cOGhEU7",FALSE,0,NA,2020-03-07 03:06:18,FALSE,NA,"1236125995457003520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GiovannaMills3",210,TRUE,FALSE,NA,NA
"108","RT @VdarknessF: @grabaroot THANK YOU!
It's going to take me so damn long to wake people up!!!
Damn if I was spewing the falsities of Einste…",FALSE,0,NA,2020-03-07 03:06:14,FALSE,NA,"1236125978679627777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iheartchino",4,TRUE,FALSE,NA,NA
"109","Tesla advertises for solar, energy storage staff in China - Reuters https://t.co/p0Q11YOqMb",FALSE,1,NA,2020-03-07 03:06:07,FALSE,NA,"1236125949231390724",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StormTesla",0,FALSE,FALSE,NA,NA
"110","@Subbarao_BJP @KarunaGopal1 @BBCBreaking @republic @Republic_Bharat @WSJ @Tesla @Rivian Considering that 80% of Ind… https://t.co/P65uXr9xRC",FALSE,0,"PunjabiSardari",2020-03-07 03:06:03,TRUE,"1236125142322831362","1236125933548916736","1053652141364076544","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PunjabiSardari",0,FALSE,FALSE,NA,NA
"111","RT @WIRED: Your Cybertruck is here. It's just ... a toy. The Hot Wheels Tesla Cybertruck goes 25 miles per hour and accelerates like a demo…",FALSE,0,NA,2020-03-07 03:06:02,FALSE,NA,"1236125932156366853",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hawkins_wyatt",2785,TRUE,FALSE,NA,NA
"112","@IanPavelko @Model3Owners @Tesla Can you smell the Poutine yet? https://t.co/pECwl0OSkl",FALSE,0,"IanPavelko",2020-03-07 03:05:54,FALSE,"1236107906107559936","1236125897276526593","2971246697","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dave_Hillman",0,FALSE,FALSE,NA,NA
"113","@Bati48530893 @AliAdonis82 @Tesla_H963 @Sumerian95 @drmhmdabbas <U+0647><U+0627><U+064A> <U+0645><U+0627><U+0644> <U+0623><U+062C><U+0627><U+0646><U+0628> <U+0639><U+0644><U+0627><U+0648><U+064A>... <U+062A><U+0631><U+064A><U+062F> <U+062A><U+0628><U+0648><U+0644><U+0647> <U+0648><U+0643><U+0630><U+0627>",FALSE,1,"Bati48530893",2020-03-07 03:05:49,FALSE,"1236124533888819200","1236125875583795202","1225931043003359235","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BajalanOmar",0,FALSE,FALSE,NA,NA
"114","RT @moronmomma: <U+0001F914>So we have mention of his Uncle, Dr John Trump who supposedly retrieved all of Tesla’s paper after he died.

<U+0001F449>He also tell…",FALSE,0,NA,2020-03-07 03:05:49,FALSE,NA,"1236125875055267840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FashionabAnon",3,TRUE,FALSE,NA,NA
"115","@commander7991 @Tesla_H963 <U+0648><U+0627><U+0644><U+0627><U+0645><U+0627><U+0645> <U+0639><U+0644><U+064A> <U+0645><U+0627><U+064A><U+0646><U+0633><U+062F> .. <U+0628><U+0647><U+0630><U+0647> <U+064A><U+0631><U+064A><U+062F> <U+062C><U+0630><U+0628> <U+0639><U+0648><U+0627><U+0637><U+0641> <U+0627><U+0644><U+0646><U+0627><U+0633> <U+0648><U+0634><U+062F><U+0647><U+0627> <U+0627><U+0644><U+064A><U+0647><U+0001F44C><U+0001F44D>",FALSE,0,"commander7991",2020-03-07 03:05:48,FALSE,"1236079130908790786","1236125870085091328","1187015802437935104","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neroon87",0,FALSE,FALSE,NA,NA
"116","<U+0001F6A8> Problem Reported - Celebration, FL #Supercharger

Stall 4B is down on March 6th 2020
Stall: 4B

View more in #TezLab App
#Tesla
#US_FL",FALSE,0,NA,2020-03-07 03:05:46,FALSE,NA,"1236125862950510592",NA,"<a href=""https://tezlabapp.com"" rel=""nofollow"">TezLab Supercharger Bot</a>","TezLabSC",0,FALSE,FALSE,NA,NA
"117","Uncertainty and Fear: A Week of Coronavirus News. By Michael Schulson for @undarkmag USA 
https://t.co/92QPmJFnWt",FALSE,0,"WFSJ",2020-03-07 03:05:40,FALSE,"1236046662268829698","1236125838329942018","25128020","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WFSJ",0,FALSE,FALSE,NA,NA
"118","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/mx4yHFamIG https://t.co/gx8cOGhEU7",FALSE,0,NA,2020-03-07 03:05:38,FALSE,NA,"1236125830671003648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nishantmax",210,TRUE,FALSE,NA,NA
"119","Fútbol femenil: https://t.co/B5HuxCU2zx https://t.co/C7c1V6oNet",FALSE,1,NA,2020-03-07 03:05:35,FALSE,NA,"1236125815273934850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JC_Tesla",0,FALSE,FALSE,NA,NA
"120","RT @Reuters: Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' https://t.co/RVcAHFFDXC https://t.co/T5fmTKA2tc",FALSE,0,NA,2020-03-07 03:05:31,FALSE,NA,"1236125800618811392",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bedeliarising",55,TRUE,FALSE,NA,NA
"121","@Reuters Go figure .. Tesla stock is down 20% since the outbreak of coronavirus .",FALSE,0,"Reuters",2020-03-07 03:05:27,FALSE,"1236117412375822337","1236125784936341504","1652541","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bedeliarising",0,FALSE,FALSE,NA,NA
"122","RT @ChineseWSJ: #<U+672C><U+5468><U+70ED><U+8BFB> <U+4E2D><U+56FD><U+4ECA><U+5E74><U+6625><U+8282><U+5047><U+671F><U+7684><U+7968><U+623F><U+6536><U+5165><U+4E3A><U+96F6>,<U+800C><U+53BB><U+5E74><U+540C><U+671F><U+7684><U+603B><U+7968><U+623F><U+6536><U+5165><U+8FBE><U+4EBA><U+6C11><U+5E01>59<U+4EBF><U+5143>;<U+4E5D><U+6210><U+516C><U+53F8><U+5728><U+8D27><U+7269><U+8FD0><U+8F93><U+4E0A><U+9047><U+5230><U+56F0><U+96BE>;<U+4ECA><U+5E74>2<U+6708><U+524D>16<U+5929>,<U+4E2D><U+56FD><U+6C7D><U+8F66><U+9500><U+91CF><U+4E0B><U+964D><U+4E86>92%;<U+4ECA><U+5E74>2<U+6708><U+4EFD>,<U+8FDC><U+7A0B><U+4F1A><U+8BAE><U+8F6F><U+4EF6><U+63D0><U+4F9B><U+5546>Zoom<U+7684><U+80A1><U+4EF7><U+4E0A><U+6DA8><U+4E86>38%……https://t.co/w…",FALSE,0,NA,2020-03-07 03:05:17,FALSE,NA,"1236125740954877953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kingoracle911",3,TRUE,FALSE,NA,NA
"123","RT @BrianRoemmele: Consider plasma.

After “dark matter” the highest concentration in the universe is—plasma.

Stars are plasma reactions.…",FALSE,0,NA,2020-03-07 03:05:15,FALSE,NA,"1236125731404623873",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joaquinlife",7,TRUE,FALSE,NA,NA
"124","RT @elonmusk: @Tesla Raising art to new heights",FALSE,0,NA,2020-03-07 03:05:14,FALSE,NA,"1236125730142130176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HumblePride1",529,TRUE,FALSE,NA,NA
"125","RT @_I_AM_WH0_I_AM_: @thirdrowtesla Another perfect example of why I want a Tesla",FALSE,0,NA,2020-03-07 03:05:14,FALSE,NA,"1236125729844342784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cooluser51",2,TRUE,FALSE,NA,NA
